Internal1,Internal1,Internal1,Internal2,Internal2,Internal2,Internal3,Internal3,Internal3,Internal4,Internal4,Internal4
414.982,1093.1,134.8,430.971,1059.66,134.525,422.761,1035.81,121.913,420.321,1095.71,99.606
414.915,1093.2,134.793,430.968,1059.76,134.543,422.713,1035.89,121.931,420.276,1095.79,99.607
414.847,1093.29,134.718,430.884,1059.91,134.529,422.854,1036.01,121.873,420.209,1095.89,99.589
414.757,1093.45,134.724,430.95,1059.94,134.485,422.697,1036.11,121.997,420.124,1095.98,99.5561
414.651,1093.6,134.693,430.801,1060.12,134.514,422.814,1036.25,122.029,420.013,1096.11,99.5201
414.529,1093.79,134.682,430.724,1060.3,134.536,422.529,1036.45,122.053,419.936,1096.28,99.4827
414.334,1093.91,134.618,430.709,1060.48,134.446,422.395,1036.64,122.063,419.778,1096.35,99.4224
414.167,1094.09,134.588,430.582,1060.67,134.495,422.328,1036.8,122.038,419.649,1096.5,99.3912
414.006,1094.27,134.55,430.443,1060.84,134.597,422.33,1036.98,122.021,419.511,1096.66,99.367
413.903,1094.48,134.512,430.264,1060.89,134.593,422.242,1037.15,122.061,419.423,1096.8,99.343
413.807,1094.58,134.488,430.213,1061.03,134.614,422.134,1037.31,122.082,419.369,1096.89,99.3271
413.76,1094.69,134.48,430.171,1061.09,134.647,422.262,1037.43,122.096,419.333,1096.97,99.3005
413.803,1094.74,134.454,430.176,1061.14,134.647,422.028,1037.45,122.155,419.345,1096.97,99.3071
413.836,1094.78,134.436,430.217,1061.13,134.643,422.115,1037.51,122.137,419.385,1097,99.3119
413.886,1094.78,134.443,430.251,1061.12,134.665,422.126,1037.53,122.139,419.415,1097,99.2968
414.022,1094.85,134.505,430.294,1061.11,134.672,422.163,1037.49,122.098,419.451,1097,99.3049
414.073,1094.82,134.524,430.304,1061.11,134.695,422.197,1037.46,122.102,419.491,1096.99,99.283
414.163,1094.79,134.531,430.356,1061.06,134.676,422.209,1037.46,122.144,419.554,1096.97,99.3257
414.241,1094.77,134.575,430.475,1061,134.688,422.277,1037.43,122.088,419.603,1096.94,99.3441
414.328,1094.76,134.587,430.517,1060.97,134.707,422.361,1037.39,122.101,419.647,1096.91,99.3389
414.387,1094.73,134.617,430.582,1060.96,134.709,422.399,1037.37,122.099,419.699,1096.95,99.3724
414.446,1094.72,134.626,430.629,1060.97,134.708,422.453,1037.37,122.1,419.756,1096.98,99.4027
414.477,1094.75,134.645,430.67,1060.95,134.711,422.495,1037.4,122.097,419.758,1096.99,99.4024
414.481,1094.77,134.672,430.702,1060.96,134.721,422.507,1037.41,122.126,419.769,1097,99.4198
414.516,1094.8,134.662,430.694,1061,134.739,422.516,1037.42,122.114,419.749,1097.01,99.3996
414.514,1094.83,134.662,430.699,1061.03,134.729,422.475,1037.46,122.118,419.73,1097.01,99.3973
414.466,1094.86,134.686,430.679,1061.05,134.721,422.452,1037.5,122.128,419.705,1097.05,99.4235
414.428,1094.9,134.685,430.629,1061.06,134.747,422.424,1037.53,122.156,419.663,1097.08,99.4245
414.392,1094.92,134.683,430.582,1061.06,134.72,422.358,1037.6,122.158,419.61,1097.11,99.4255
414.339,1094.96,134.687,430.576,1061.15,134.736,422.292,1037.64,122.231,419.688,1097.33,99.5093
414.302,1094.99,134.689,430.518,1061.13,134.7,422.235,1037.67,122.227,419.503,1097.18,99.4311
414.254,1095.02,134.698,430.412,1061.21,134.724,422.214,1037.71,122.235,419.457,1097.23,99.4518
414.2,1095.05,134.711,430.368,1061.23,134.744,422.142,1037.71,122.247,419.414,1097.23,99.4716
414.15,1095.06,134.735,430.332,1061.26,134.769,422.308,1037.76,122.195,419.345,1097.26,99.4732
414.123,1095.07,134.753,430.331,1061.29,134.78,422.24,1037.83,122.214,419.297,1097.28,99.482
414.108,1095.09,134.766,430.319,1061.31,134.81,422.198,1037.84,122.239,419.259,1097.27,99.5116
414.053,1095.11,134.8,430.288,1061.29,134.791,422.164,1037.84,122.252,419.224,1097.28,99.5383
414.011,1095.1,134.858,430.248,1061.32,134.843,422.118,1037.83,122.294,419.185,1097.25,99.5866
413.995,1095.07,134.903,430.266,1061.31,134.874,422.081,1037.81,122.309,419.164,1097.28,99.6348
413.993,1095.07,134.951,430.248,1061.3,134.912,422.054,1037.81,122.342,419.151,1097.3,99.6917
414.014,1095.05,135,430.206,1061.31,134.964,422.029,1037.79,122.373,419.129,1097.28,99.7869
413.925,1094.9,135.006,430.199,1061.28,134.991,422.001,1037.77,122.411,419.209,1097.46,99.9386
413.877,1094.9,135.088,430.239,1061.34,135.06,421.968,1037.75,122.458,418.992,1097.19,99.9426
413.819,1094.85,135.175,430.235,1061.3,135.122,421.935,1037.72,122.506,419.037,1097.34,100.202
413.77,1094.83,135.278,430.219,1061.28,135.189,421.923,1037.7,122.564,418.998,1097.39,100.315
413.81,1094.78,135.378,430.233,1061.25,135.306,421.915,1037.68,122.629,418.91,1097.4,100.445
413.873,1094.68,135.441,430.222,1061.23,135.36,421.903,1037.66,122.682,418.771,1097.35,100.529
413.861,1094.62,135.626,430.147,1061.36,135.474,421.891,1037.62,122.741,418.689,1097.35,100.688
413.955,1094.52,135.737,430.256,1061.19,135.549,421.908,1037.6,122.837,418.604,1097.31,100.823
413.825,1094.48,135.99,430.266,1061.25,135.589,421.816,1037.74,122.887,418.454,1097.04,100.99
413.831,1094.5,136.222,430.222,1061.25,135.698,421.933,1037.58,123.001,418.394,1097.05,101.139
413.733,1094.49,136.384,430.216,1061.31,135.779,421.858,1037.72,123.087,418.559,1097.45,101.321
413.754,1094.58,136.634,430.23,1061.24,135.96,421.85,1037.7,123.197,418.503,1097.43,101.455
413.729,1094.58,136.828,430.196,1061.26,136.031,421.975,1037.6,123.364,418.271,1097.08,101.558
413.686,1094.61,137.017,430.086,1061.24,136.202,421.841,1037.78,123.507,418.217,1097.25,101.641
413.643,1094.64,137.201,430.019,1061.3,136.377,421.802,1037.88,123.677,418.132,1097.25,101.786
413.528,1094.66,137.24,429.974,1061.3,136.407,421.547,1038.04,123.895,418.034,1097.24,101.939
413.458,1094.76,137.352,429.875,1061.39,136.662,421.555,1037.94,124.193,418.023,1097.38,102.128
413.409,1094.87,137.467,429.876,1061.53,136.868,421.502,1038.01,124.414,417.968,1097.47,102.32
413.35,1094.97,137.539,429.761,1061.62,137.143,421.591,1038.1,124.581,417.9,1097.59,102.522
413.267,1095.07,137.677,429.697,1061.68,137.422,421.491,1038.19,124.813,417.822,1097.67,102.746
413.131,1095.16,137.895,429.605,1061.86,137.686,421.273,1038.24,125.129,417.737,1097.73,102.982
413.111,1095.33,138.278,429.449,1062.13,137.935,421.375,1038.33,125.316,417.8,1097.98,103.288
412.922,1095.46,138.62,429.52,1062.11,138.148,421.106,1038.32,125.669,417.718,1098.04,103.554
412.84,1095.46,139.009,429.296,1062.16,138.465,421.149,1038.45,125.894,417.458,1097.85,103.777
412.664,1095.53,139.389,429.196,1062.16,138.806,421.052,1038.45,126.286,417.407,1097.95,104.068
412.585,1095.54,139.651,429.182,1062.17,139.128,420.983,1038.51,126.621,417.322,1098.02,104.386
412.491,1095.59,139.844,429.137,1062.23,139.513,420.895,1038.54,127.03,417.198,1098.06,104.756
412.383,1095.65,140.107,428.949,1062.33,139.888,420.803,1038.57,127.391,417.102,1098.09,105.11
412.357,1095.73,140.624,428.776,1062.39,140.214,420.558,1038.56,127.772,416.978,1098.14,105.458
412.166,1095.76,141.046,428.681,1062.41,140.557,420.457,1038.6,128.205,416.834,1098.16,105.781
411.974,1095.7,141.533,428.585,1062.6,141.124,420.132,1038.82,128.661,416.744,1098.23,106.205
411.898,1095.78,141.933,428.58,1062.47,141.526,420.082,1038.68,129.13,416.71,1098.16,106.735
411.788,1095.81,142.149,428.344,1062.63,142.096,419.915,1038.72,129.56,416.911,1098.58,107.338
411.627,1095.98,142.764,428.199,1062.54,142.477,419.96,1038.83,130.051,416.54,1098.42,107.68
411.39,1095.87,143.234,428.1,1062.59,142.892,419.835,1038.86,130.536,416.428,1098.46,108.155
411.177,1095.87,143.739,427.982,1062.65,143.389,419.511,1038.96,131.099,416.267,1098.49,108.629
411.067,1095.88,144.167,427.796,1062.63,144.12,419.354,1038.94,131.56,416.134,1098.5,109.114
411.049,1095.99,144.743,427.738,1062.73,144.579,419.586,1038.88,131.983,416.012,1098.5,109.653
410.891,1096.11,145.321,427.649,1062.73,144.976,419.532,1038.92,132.553,415.882,1098.5,110.197
410.736,1096.01,145.874,427.464,1062.72,145.571,419.401,1038.93,133.126,415.919,1098.67,110.819
410.632,1096.04,146.408,427.172,1062.94,146.254,419.27,1039.11,133.574,415.673,1098.51,111.276
410.556,1096.02,146.826,427.158,1062.8,146.82,419.011,1039.12,134.156,415.688,1098.69,111.843
410.401,1095.96,147.333,427.166,1062.82,147.309,419.236,1038.97,134.708,415.463,1098.42,112.319
410.298,1095.98,148.072,427.004,1062.69,147.796,419.144,1038.97,135.309,415.528,1098.65,112.97
410.006,1096.15,148.618,426.848,1062.92,148.551,418.916,1038.97,135.865,415.427,1098.71,113.562
410.003,1095.9,149.18,426.794,1062.83,149.072,418.844,1038.94,136.341,415.384,1098.72,114.2
410.017,1095.88,149.801,426.727,1062.57,149.61,418.739,1038.87,137.083,415.297,1098.69,114.784
409.748,1095.93,150.479,426.664,1062.69,150.261,418.639,1038.84,137.668,415.198,1098.73,115.39
409.788,1095.82,151.068,426.489,1062.73,151.003,418.636,1038.84,138.259,415.088,1098.66,116.009
409.73,1095.9,151.701,426.387,1062.63,151.472,418.563,1038.8,138.932,414.986,1098.58,116.737
409.55,1095.78,152.509,426.287,1062.51,152.1,418.385,1038.72,139.621,414.77,1098.35,117.358
409.366,1095.71,153.092,426.222,1062.55,153.042,418.288,1038.68,140.268,414.632,1098.3,117.947
409.227,1095.75,153.636,425.981,1062.54,153.671,418.328,1038.7,140.86,414.576,1098.37,118.661
409.088,1095.59,154.513,426.113,1062.42,154.015,418.122,1038.67,141.594,414.465,1098.39,119.381
408.94,1095.57,155.204,425.837,1062.21,154.85,417.886,1038.58,142.311,414.346,1098.21,120.036
408.874,1095.63,155.763,425.623,1062.22,155.702,417.808,1038.62,142.943,414.277,1098.27,120.775
408.572,1095.49,156.466,425.447,1062.38,156.425,417.942,1038.57,143.639,414.116,1098.26,121.398
408.412,1095.45,157.294,425.368,1062.23,157.134,417.507,1038.71,144.328,414.017,1098.17,122.099
408.524,1095.48,157.955,425.282,1062.06,157.71,417.494,1038.45,145.071,413.936,1097.95,122.834
408.341,1095.3,158.623,425.231,1062,158.439,417.605,1038.41,145.753,413.817,1097.69,123.564
408.318,1095.33,159.395,424.996,1062.14,159.261,417.408,1038.25,146.456,413.783,1097.78,124.25
408.125,1095.12,159.945,424.999,1062.07,159.931,417.415,1038.21,147.102,413.669,1097.64,124.925
408.124,1095.01,160.749,424.885,1061.72,160.559,417.215,1038.05,147.891,413.819,1097.75,125.738
408.131,1095.1,161.636,424.859,1061.87,161.328,417.34,1037.91,148.558,413.722,1097.51,126.45
408.102,1094.77,162.173,424.849,1061.68,162.217,417.221,1037.8,149.219,413.659,1097.56,127.196
408.14,1094.63,162.861,424.904,1061.43,162.799,417.022,1037.64,149.975,413.589,1097.4,127.899
408.031,1094.56,163.824,424.874,1061.36,163.514,417.058,1037.51,150.678,413.618,1097.21,128.665
408.184,1094.49,164.567,424.834,1060.97,164.273,417.354,1037.49,151.286,413.621,1097.05,129.492
408.091,1094.2,165.196,424.923,1061.05,164.956,417.375,1037.35,151.953,413.547,1096.91,130.148
408.163,1094.07,165.916,424.95,1060.95,165.626,416.931,1037.33,152.828,413.523,1096.8,130.911
408.157,1094.02,166.811,424.835,1060.73,166.481,416.919,1036.93,153.628,413.746,1096.98,131.819
408.075,1093.93,167.603,424.803,1060.7,167.091,417.036,1036.94,154.311,413.623,1096.67,132.472
408.125,1093.78,168.293,424.77,1060.72,167.956,417.191,1036.92,155.008,413.714,1096.87,133.29
408.08,1093.64,168.906,424.745,1060.42,168.837,416.931,1036.79,155.839,413.541,1096.53,134.006
408.01,1093.7,169.962,424.646,1060.6,169.593,416.932,1036.73,156.594,413.696,1096.65,134.848
407.83,1093.54,170.69,424.639,1060.42,170.361,416.884,1036.66,157.395,413.555,1096.27,135.589
407.841,1093.46,171.25,424.565,1060.32,171.2,416.679,1036.72,158.206,413.607,1096.47,136.463
407.984,1093.35,172.098,424.517,1060.14,171.996,416.703,1036.47,159.019,413.589,1096.35,137.228
407.872,1093.28,173.058,424.609,1060.03,172.817,416.752,1036.41,159.82,413.644,1096.29,138.045
407.841,1093.21,173.877,424.565,1060,173.508,416.688,1036.35,160.576,413.659,1096.25,138.877
407.76,1092.99,174.586,424.36,1059.98,174.425,416.681,1036.18,161.475,413.638,1096.16,139.663
407.661,1093.14,175.453,424.462,1059.81,175.305,416.696,1036.03,162.319,413.669,1096.06,140.574
407.697,1092.75,176.457,424.491,1059.74,176.121,416.697,1035.94,163.154,413.747,1095.96,141.437
407.736,1092.76,177.144,424.419,1059.56,177.093,416.851,1035.83,163.967,413.628,1095.76,142.291
407.523,1092.69,178.145,424.29,1059.41,177.99,416.849,1035.72,164.831,413.646,1095.65,143.203
407.707,1092.5,179.035,424.174,1059.33,178.903,416.649,1035.57,165.775,413.558,1095.32,144.07
407.632,1092.36,179.914,424.298,1058.94,179.779,416.814,1035.59,166.601,413.614,1095.46,145.053
407.495,1092.24,180.983,424.157,1058.76,180.815,416.763,1035.31,167.552,413.468,1095.19,145.926
407.502,1091.94,181.757,424.072,1058.94,181.677,416.576,1034.98,168.561,413.536,1095.1,146.939
407.413,1091.84,182.963,424.038,1058.43,182.605,416.624,1034.94,169.414,413.439,1094.87,147.824
407.266,1091.72,183.641,424.008,1058.5,183.687,416.39,1034.78,170.479,413.459,1094.67,148.91
407.331,1091.59,184.934,423.831,1058.29,184.612,416.382,1034.48,171.418,413.49,1094.52,149.881
407.233,1091.33,185.681,423.934,1058.06,185.604,416.344,1034.37,172.402,413.484,1094.4,150.816
407.137,1091.15,186.829,423.797,1057.74,186.639,416.46,1034.3,173.3,413.453,1094.31,151.857
407.346,1090.98,187.773,423.835,1057.75,187.691,416.256,1034.04,174.361,413.661,1094.32,152.979
407.182,1090.74,188.784,423.756,1057.31,188.48,416.165,1033.81,175.373,413.489,1093.83,153.903
407.225,1090.65,189.917,423.691,1057.53,189.699,416.201,1033.5,176.413,413.542,1093.62,155.097
407.176,1090.26,190.82,423.674,1057.1,190.729,416.303,1033.42,177.357,413.453,1093.36,156.046
407.095,1090.19,192.011,423.731,1056.86,191.66,416.258,1033.21,178.297,413.497,1093.24,157.043
406.944,1089.83,192.949,423.705,1056.61,192.777,416.142,1033.04,179.339,413.639,1093.34,158.25
407.073,1089.71,194.12,423.701,1056.46,193.713,416.003,1032.75,180.357,413.479,1092.92,159.216
406.781,1089.53,195.08,423.664,1056.12,194.845,416.108,1032.54,181.385,413.585,1092.81,160.37
406.83,1089.27,196.253,423.446,1056,195.948,416.193,1032.21,182.417,413.568,1092.74,161.511
406.976,1088.98,197.3,423.484,1055.6,196.926,416.013,1032.07,183.442,413.382,1092.33,162.434
406.817,1088.77,198.341,423.482,1055.44,197.908,415.95,1031.9,184.451,413.463,1092.23,163.564
406.667,1088.41,199.416,423.371,1055.24,199.109,416.104,1031.76,185.376,413.546,1092.2,164.72
406.835,1088.34,200.561,423.418,1055.1,200.054,416.25,1031.48,186.374,413.476,1091.75,165.778
406.72,1087.95,201.634,423.515,1054.66,201.083,416.149,1031.23,187.427,413.436,1091.58,166.829
406.939,1087.84,202.646,423.337,1054.81,202.15,416.164,1030.99,188.42,413.467,1091.48,167.947
406.634,1087.59,203.758,423.356,1054.46,203.266,416.107,1030.86,189.444,413.476,1091.3,168.906
406.788,1087.45,204.704,423.382,1054.21,204.089,415.855,1030.7,190.523,413.613,1091.26,170.061
406.749,1087.3,205.847,423.25,1054.03,205.39,415.824,1030.6,191.489,413.47,1090.96,170.997
406.636,1087.13,206.728,423.141,1053.84,206.222,415.589,1030.67,192.529,413.496,1090.85,172.139
406.677,1087.05,207.838,423.188,1053.76,207.346,415.813,1030.36,193.5,413.439,1090.71,173.124
406.547,1086.87,208.778,423.079,1053.67,208.372,415.77,1030.28,194.507,413.375,1090.56,174.022
406.424,1086.88,209.815,422.889,1053.62,209.476,415.494,1030.14,195.585,413.423,1090.55,175.156
406.378,1086.67,210.893,422.842,1053.43,210.332,415.349,1029.95,196.678,413.536,1090.69,176.254
406.218,1086.54,211.768,422.702,1053.2,211.48,415.318,1029.85,197.619,413.355,1090.31,177.164
406.165,1086.5,212.998,422.619,1053.16,212.508,415.237,1029.83,198.691,413.354,1090.21,178.243
406.124,1086.37,213.838,422.564,1052.99,213.437,415.211,1029.74,199.625,413.284,1090.08,179.191
406.096,1086.36,215.1,422.53,1052.93,214.607,414.958,1029.68,200.706,413.253,1089.94,180.216
405.955,1086.08,215.884,422.384,1052.67,215.488,415.02,1029.39,201.724,413.276,1089.91,181.292
405.855,1086.04,217.167,422.333,1052.72,216.624,415.261,1029.36,202.636,413.361,1090.02,182.344
405.873,1085.79,217.953,422.157,1052.61,217.695,415.241,1029.18,203.666,413.301,1089.8,183.43
405.689,1085.59,219.239,422.278,1052.34,218.728,414.91,1029.1,204.758,413.156,1089.53,184.45
405.728,1085.6,220.174,422.115,1052.31,219.661,415.124,1028.93,205.674,413.156,1089.45,185.465
405.583,1085.31,221.179,422.041,1052.18,220.937,414.912,1028.86,206.597,413.163,1089.39,186.655
405.644,1085.35,222.359,422.046,1051.93,221.644,414.665,1028.75,207.757,413.111,1089.29,187.616
405.412,1085.07,223.311,421.712,1051.81,222.914,414.676,1028.8,208.602,412.937,1089.05,188.579
405.506,1085.04,224.291,421.814,1051.83,223.847,414.735,1028.48,209.708,412.886,1088.9,189.628
405.214,1084.89,225.468,421.882,1051.55,224.869,414.625,1028.36,210.764,412.846,1088.81,190.71
405.405,1084.97,226.47,421.638,1051.61,225.888,414.648,1028.25,211.741,412.908,1088.83,191.763
405.173,1084.58,227.283,421.757,1051.39,226.986,414.426,1028.13,212.757,412.794,1088.61,192.797
405.274,1084.58,228.573,421.744,1051.13,227.801,414.449,1028.1,213.731,412.749,1088.49,193.763
405.281,1084.59,229.498,421.617,1051.24,229.016,414.347,1027.98,214.787,412.718,1088.55,194.83
405.054,1084.3,230.494,421.49,1050.99,229.903,414.204,1027.88,215.753,412.726,1088.44,195.893
405.175,1084.4,231.7,421.589,1050.87,230.79,414.129,1028.01,216.75,412.623,1088.43,196.905
404.94,1084.25,232.547,421.332,1050.98,231.996,414.02,1027.73,217.806,412.511,1088.33,197.895
404.749,1084.26,233.432,421.285,1050.98,232.922,414.044,1027.7,218.785,412.513,1088.23,198.994
404.661,1084.21,234.757,421.169,1050.79,234.026,413.844,1027.71,219.752,412.34,1088.2,199.878
404.576,1084.21,235.515,421.028,1050.83,234.999,413.755,1027.63,220.859,412.316,1088.29,200.995
404.486,1084.14,236.62,420.919,1050.72,236.112,413.751,1027.68,221.76,412.434,1088.47,202.07
404.31,1084.19,237.727,420.801,1050.54,236.911,413.823,1027.66,222.757,412.214,1088.29,202.972
404.293,1084.12,238.68,420.688,1050.57,238.133,413.768,1027.61,223.768,412.157,1088.19,204.001
404.173,1084,239.531,420.764,1050.58,239.033,413.521,1027.59,224.752,412.12,1088.14,205.069
403.967,1084.11,240.81,420.462,1050.71,240.198,413.534,1027.6,225.733,412.008,1088.04,206.003
403.96,1083.95,241.606,420.445,1050.64,241.099,413.543,1027.55,226.702,411.972,1088.07,207.046
403.849,1083.88,242.552,420.461,1050.51,242.087,413.062,1027.74,227.723,411.923,1088.08,208.056
403.717,1084.01,243.613,420.065,1050.55,243.1,413.083,1027.55,228.685,411.96,1088.28,209.039
403.584,1083.92,244.49,420.085,1050.57,244.009,413.057,1027.5,229.74,411.798,1088.08,210.034
403.532,1083.82,245.373,420.04,1050.58,245.061,412.871,1027.5,230.633,411.847,1088.3,211.067
403.435,1084,246.45,419.881,1050.63,245.992,412.82,1027.49,231.68,411.595,1088.07,211.921
403.22,1083.9,247.484,419.691,1050.57,247.03,412.739,1027.53,232.653,411.535,1088.03,212.905
403.285,1083.96,248.227,419.729,1050.68,247.965,412.619,1027.48,233.623,411.548,1088.14,213.959
402.84,1084.04,249.28,419.515,1050.61,248.888,412.33,1027.34,234.7,411.325,1088.07,214.772
402.913,1084.06,250.321,419.463,1050.61,249.965,412.248,1027.4,235.573,411.39,1088.14,215.848
402.701,1084.02,251.122,419.269,1050.77,250.937,412.278,1027.48,236.563,411.354,1088.19,216.795
402.656,1083.95,252.137,419.266,1050.61,251.958,412.115,1027.44,237.552,411.218,1088.29,217.669
402.631,1084.09,253.216,419.189,1050.56,252.778,412.116,1027.49,238.468,411.202,1088.12,218.712
402.465,1083.93,254.181,418.921,1050.6,254.054,412.254,1027.54,239.322,411.189,1088.11,219.735
402.523,1083.99,255.036,418.927,1050.59,254.798,412.216,1027.4,240.339,411.038,1088,220.698
402.274,1083.85,256.206,418.968,1050.47,255.935,411.907,1027.63,241.324,410.946,1087.71,221.652
402.365,1083.97,256.974,418.676,1050.55,256.873,412.1,1027.36,242.258,411.01,1087.91,222.711
402.252,1083.84,258.055,418.837,1050.42,258.026,412.086,1027.35,243.294,411.034,1088.03,223.724
402.332,1083.74,259.011,418.855,1050.19,258.724,411.902,1027.27,244.265,410.942,1087.84,224.611
402.061,1083.8,259.964,418.591,1050.37,259.917,412,1027.22,245.246,411.059,1088,225.786
402.148,1083.63,261.061,418.618,1050.11,260.901,411.8,1027.03,246.238,410.867,1087.65,226.66
402.064,1083.53,261.973,418.719,1050.01,261.725,411.64,1026.96,247.283,410.885,1087.66,227.769
401.999,1083.42,263.083,418.353,1049.99,263.065,411.774,1026.98,248.233,410.791,1087.49,228.776
401.852,1083.24,264.112,418.345,1049.9,263.907,411.422,1026.73,249.354,410.729,1087.38,229.842
401.839,1083.11,265.281,418.327,1049.57,264.949,411.404,1026.62,250.364,410.86,1087.62,231.033
401.697,1083.02,266.221,418.219,1049.6,265.969,411.363,1026.52,251.396,410.646,1087.41,232.025
401.61,1082.88,267.474,418.072,1049.37,267.14,411.233,1026.38,252.494,410.739,1087.47,233.243
401.373,1082.87,268.394,417.955,1049.35,268.11,411.233,1026.31,253.544,410.608,1087.32,234.387
401.373,1082.78,269.783,417.794,1049.23,269.437,410.912,1026.17,254.641,410.319,1087.01,235.349
401.13,1082.67,270.88,417.564,1049.04,270.34,410.847,1026.18,255.738,410.381,1087.19,236.666
400.948,1082.41,271.935,417.445,1049.07,271.664,410.938,1026.14,256.695,410.282,1087.15,237.716
400.872,1082.5,273.153,417.348,1048.89,272.739,410.332,1026.1,257.918,410.153,1087.07,238.952
400.708,1082.23,274.183,417.06,1048.84,273.964,410.567,1025.98,258.95,410.156,1086.99,240.201
400.56,1082.08,275.548,416.886,1048.63,275.1,410.438,1025.82,260.057,409.856,1086.79,241.289
400.37,1081.94,276.603,416.775,1048.26,276.261,410.049,1025.67,261.317,409.878,1086.78,242.599
400.157,1081.75,277.739,416.587,1048.25,277.35,409.947,1025.53,262.366,409.527,1086.56,243.591
400.028,1081.87,279.078,416.549,1048.08,278.536,409.758,1025.45,263.559,409.436,1086.43,244.832
399.93,1081.7,280.231,416.208,1047.97,279.686,409.652,1025.38,264.604,409.355,1086.37,246.089
399.538,1081.56,281.414,416.166,1047.96,280.945,409.486,1025.27,265.822,409.248,1086.37,247.331
399.569,1081.3,282.544,415.795,1047.8,282.036,409.342,1025.17,266.913,409.018,1086.05,248.477
399.248,1081.33,283.689,415.826,1047.75,283.337,409.075,1025.24,268.125,408.863,1086.16,249.666
399.222,1081.11,284.932,415.662,1047.67,284.526,409.042,1024.98,269.247,408.846,1086.28,250.962
399.079,1081.07,286.184,415.367,1047.64,285.659,409.006,1024.87,270.44,408.591,1086.03,252.142
398.808,1080.91,287.39,415.401,1047.42,286.942,408.923,1024.76,271.444,408.585,1086.1,253.421
398.638,1080.8,288.512,415.136,1047.39,287.997,408.796,1024.75,272.715,408.357,1086,254.61
398.536,1080.84,289.772,415.021,1047.31,289.18,408.638,1024.66,273.814,408.144,1085.81,255.69
398.349,1080.67,290.844,414.804,1047.33,290.542,408.442,1024.59,274.976,408.123,1086.02,256.981
398.128,1080.7,292.078,414.647,1047.19,291.409,408.398,1024.67,276.187,408.024,1086.02,258.19
397.978,1080.74,293.265,414.246,1047.14,292.628,407.985,1024.66,277.318,407.857,1085.92,259.311
397.662,1080.76,294.326,414.16,1047.24,293.99,407.591,1024.86,278.519,407.749,1085.88,260.572
397.448,1080.64,295.608,413.884,1047.14,294.902,407.647,1024.73,279.637,407.414,1085.62,261.53
397.326,1080.86,296.661,413.68,1047.1,296.226,407.367,1024.64,280.887,407.267,1085.73,262.728
397.135,1080.71,297.778,413.58,1047.23,297.407,407.156,1024.7,282.01,407.256,1085.94,264.023
396.826,1080.75,298.809,413.21,1047.23,298.52,407.127,1024.6,283.188,407.05,1085.9,265.126
396.576,1080.74,300.068,413.076,1047.16,299.916,406.805,1024.69,284.346,406.936,1085.88,266.404
396.265,1080.65,301.282,412.655,1047.36,300.889,406.59,1024.57,285.551,406.578,1085.63,267.465
396.051,1080.72,302.527,412.545,1047.03,302.325,406.379,1024.54,286.771,406.318,1085.6,268.681
395.788,1080.58,303.7,412.22,1047.1,303.405,406.174,1024.5,287.988,406.15,1085.61,269.851
395.47,1080.65,304.89,411.867,1047.02,304.745,405.799,1024.43,289.21,406.069,1085.75,271.131
395.363,1080.51,306.184,411.615,1046.83,305.827,405.521,1024.33,290.392,405.717,1085.43,272.252
395.112,1080.42,307.309,411.413,1046.85,307.064,405.134,1024.38,291.622,405.571,1085.39,273.5
394.847,1080.26,308.469,411.231,1046.7,308.34,405.139,1024.27,292.758,405.496,1085.39,274.742
394.77,1080.22,309.732,411.077,1046.7,309.392,404.938,1024.2,293.985,405.375,1085.45,276.01
394.383,1079.96,310.803,410.867,1046.63,310.729,404.74,1024,295.144,405.214,1085.39,277.134
394.415,1079.99,312.194,410.725,1046.46,311.934,404.802,1023.92,296.322,405.04,1085.14,278.402
394.224,1079.87,313.41,410.552,1046.16,313.006,404.479,1023.79,297.471,404.838,1085.05,279.622
394.021,1079.78,314.658,410.168,1046.23,314.381,404.391,1023.68,298.661,404.533,1084.76,280.679
393.733,1079.6,315.592,410.032,1046.04,315.419,403.759,1023.65,299.919,404.396,1084.61,281.933
393.462,1079.44,317.057,409.675,1045.85,316.745,403.585,1023.39,301.019,404.136,1084.59,283.071
393.085,1079.14,317.86,409.462,1045.79,317.959,403.274,1023.5,302.228,403.939,1084.3,284.343
392.917,1078.93,319.403,409.071,1045.53,319.021,403.178,1023.11,303.433,403.877,1084.39,285.621
392.631,1078.94,320.354,409.037,1045.46,320.305,402.892,1022.89,304.554,403.536,1084.19,286.699
392.344,1078.54,321.587,408.618,1045.37,321.501,402.737,1022.71,305.746,403.523,1084.2,288.049
392.133,1078.47,322.903,408.605,1045,322.602,402.814,1022.6,306.82,403.279,1083.98,289.22
391.956,1078.32,323.943,408.286,1044.67,323.801,402.542,1022.46,307.919,403.096,1083.75,290.425
391.734,1078.11,325.081,408.008,1044.72,324.91,402.401,1022.26,309.038,402.866,1083.47,291.533
391.623,1077.99,326.365,407.856,1044.28,326.119,401.927,1022.02,310.224,402.648,1083.39,292.642
391.339,1077.63,327.345,407.556,1044.42,327.154,401.953,1021.85,311.308,402.461,1083.22,293.857
391.177,1077.56,328.583,407.33,1044.21,328.319,401.684,1021.7,312.331,402.266,1082.98,294.995
391.015,1077.46,329.713,407.143,1044.11,329.474,401.435,1021.34,313.46,402.063,1082.8,296.087
390.686,1077.19,330.576,407.034,1043.73,330.436,401.339,1021.31,314.468,402.04,1082.87,297.299
